"STATION","NAME","DATE","HLY-DEWP-10PCTL","HLY-DEWP-90PCTL","HLY-DEWP-NORMAL","HLY-HIDX-NORMAL","HLY-TEMP-10PCTL","HLY-TEMP-90PCTL","HLY-TEMP-NORMAL","HLY-WCHL-NORMAL"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T10:00:00","66.9","72.0","69.4","83.1","78.1","82.9","80.5","80.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T11:00:00","66.9","72.0","69.4","84.6","79.0","83.3","81.5","81.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T12:00:00","66.9","72.0","69.4","85.5","80.1","84.0","82.1","82.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T13:00:00","66.9","72.0","69.4","86.0","80.1","84.0","82.5","82.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T14:00:00","66.9","72.0","69.3","85.9","80.1","84.0","82.5","82.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T15:00:00","66.9","72.0","69.3","85.5","80.1","84.0","82.2","82.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T16:00:00","66.9","72.0","69.2","84.5","79.0","82.9","81.4","81.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T17:00:00","66.0","72.0","69.1","82.8","78.8","82.0","80.4","80.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T18:00:00","66.0","72.0","69.0","80.2","77.0","81.0","79.1","79.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T19:00:00","66.0","72.0","68.9","77.9","75.9","79.0","77.7","77.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T20:00:00","66.0","72.0","69.0","77.1","75.9","79.0","77.1","77.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T21:00:00","66.0","72.0","69.1","76.9","75.0","78.1","76.9","76.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T22:00:00","66.0","72.0","69.1","76.7","75.0","78.1","76.7","76.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-09T23:00:00","66.0","72.0","69.1","76.6","75.0","78.1","76.6","76.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T00:00:00","66.9","72.0","69.2","76.4","75.0","78.1","76.4","76.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T01:00:00","66.0","71.1","68.9","76.2","73.9","78.1","76.2","76.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T02:00:00","66.0","71.6","68.9","75.9","73.9","78.1","75.9","75.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T03:00:00","66.0","71.1","68.8","75.7","73.8","77.0","75.7","75.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T04:00:00","66.0","71.1","68.7","75.5","73.0","77.0","75.5","75.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T05:00:00","66.0","71.1","68.6","75.4","73.0","77.0","75.4","75.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T06:00:00","64.9","71.1","68.4","75.4","73.0","77.0","75.4","75.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T07:00:00","66.0","71.6","68.9","76.2","73.9","78.1","76.2","76.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T08:00:00","66.9","72.0","69.2","78.4","75.0","80.1","77.9","77.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T09:00:00","66.9","72.0","69.4","81.1","77.0","81.0","79.3","79.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T10:00:00","66.9","72.0","69.5","83.1","78.1","82.9","80.5","80.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T11:00:00","66.9","72.0","69.5","84.7","79.0","84.0","81.5","81.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T12:00:00","66.9","72.0","69.4","85.5","80.1","84.0","82.1","82.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T13:00:00","66.9","72.0","69.5","86.0","80.1","84.0","82.5","82.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T14:00:00","66.9","72.0","69.4","86.0","80.1","84.0","82.5","82.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T15:00:00","66.9","72.0","69.3","85.6","80.1","84.0","82.2","82.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T16:00:00","66.9","72.0","69.3","84.5","79.0","82.9","81.4","81.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T17:00:00","66.0","72.0","69.2","82.9","79.0","82.0","80.5","80.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T18:00:00","66.0","72.0","69.0","80.3","77.4","81.0","79.1","79.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T19:00:00","66.0","72.0","68.9","77.9","75.9","79.0","77.8","77.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T20:00:00","66.0","72.0","69.0","77.2","75.9","79.0","77.2","77.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T21:00:00","66.0","72.0","69.1","76.9","75.0","78.1","76.9","76.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T22:00:00","66.0","72.0","69.2","76.8","75.0","78.1","76.8","76.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-10T23:00:00","66.0","72.0","69.2","76.6","75.0","78.1","76.6","76.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T00:00:00","66.0","72.0","69.2","76.5","75.0","78.1","76.5","76.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T01:00:00","66.0","71.1","69.0","76.2","73.9","78.1","76.2","76.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T02:00:00","66.0","72.0","68.9","75.9","73.9","78.1","75.9","75.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T03:00:00","66.0","72.0","68.8","75.8","73.8","77.2","75.8","75.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T04:00:00","66.0","71.1","68.7","75.6","73.0","77.0","75.6","75.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T05:00:00","66.0","71.1","68.6","75.5","73.0","77.0","75.5","75.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T06:00:00","64.9","71.1","68.4","75.5","73.0","77.0","75.5","75.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T07:00:00","66.0","71.6","68.9","76.2","73.9","78.1","76.2","76.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T08:00:00","66.9","72.0","69.3","78.5","75.0","80.1","77.9","77.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T09:00:00","66.9","72.1","69.4","81.1","77.0","81.0","79.4","79.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T10:00:00","66.9","72.1","69.5","83.2","78.1","82.9","80.5","80.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T11:00:00","66.9","72.0","69.6","84.7","79.0","84.0","81.5","81.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T12:00:00","66.9","72.7","69.5","85.5","80.1","84.0","82.1","82.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T13:00:00","66.9","72.0","69.5","86.1","80.1","84.0","82.5","82.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T14:00:00","66.9","72.0","69.4","86.0","80.1","84.0","82.5","82.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T15:00:00","66.9","72.0","69.4","85.6","80.1","84.0","82.2","82.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T16:00:00","66.9","72.0","69.3","84.6","79.0","82.9","81.5","81.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T17:00:00","66.2","72.0","69.2","83.0","79.0","82.0","80.5","80.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T18:00:00","66.0","72.0","69.1","80.3","77.0","81.0","79.2","79.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T19:00:00","66.0","72.0","69.0","78.0","75.9","79.0","77.8","77.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T20:00:00","66.0","72.0","69.0","77.2","75.2","79.0","77.2","77.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T21:00:00","66.0","72.0","69.1","77.0","75.0","78.1","77.0","77.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T22:00:00","66.0","72.0","69.2","76.8","75.0","78.1","76.8","76.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-11T23:00:00","66.9","72.0","69.1","76.7","75.0","78.1","76.7","76.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T00:00:00","66.9","72.0","69.2","76.5","75.0","78.1","76.5","76.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T01:00:00","66.0","71.1","69.0","76.2","73.9","78.1","76.2","76.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T02:00:00","66.0","72.0","68.9","76.0","73.9","78.1","76.0","76.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T03:00:00","66.0","72.0","68.8","75.8","73.9","77.2","75.8","75.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T04:00:00","66.0","71.1","68.7","75.6","73.0","77.0","75.6","75.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T05:00:00","66.0","71.1","68.6","75.5","73.0","77.0","75.5","75.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T06:00:00","64.9","71.1","68.4","75.4","73.0","77.0","75.4","75.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T07:00:00","66.0","71.6","68.9","76.3","73.9","78.1","76.3","76.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T08:00:00","66.9","72.0","69.3","78.5","75.0","80.1","77.9","77.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T09:00:00","66.9","72.1","69.5","81.2","77.0","81.0","79.4","79.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T10:00:00","66.9","72.5","69.6","83.2","78.1","82.9","80.6","80.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T11:00:00","66.9","72.5","69.6","84.8","79.0","84.0","81.5","81.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T12:00:00","66.9","72.7","69.5","85.6","80.1","84.0","82.1","82.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T13:00:00","66.9","72.0","69.5","86.1","80.1","84.0","82.5","82.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T14:00:00","66.9","72.0","69.4","86.1","80.1","84.0","82.5","82.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T15:00:00","66.9","72.0","69.4","85.7","80.1","84.0","82.2","82.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T16:00:00","66.9","72.0","69.4","84.7","79.0","82.9","81.5","81.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T17:00:00","66.9","72.0","69.3","83.1","79.0","82.0","80.5","80.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T18:00:00","66.0","72.0","69.1","80.4","77.4","81.0","79.2","79.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T19:00:00","66.0","72.0","69.0","78.0","75.9","79.0","77.8","77.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T20:00:00","66.0","72.0","69.0","77.2","75.9","79.0","77.2","77.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T21:00:00","66.0","72.0","69.1","77.0","75.0","78.1","77.0","77.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T22:00:00","66.0","72.0","69.3","76.9","75.0","78.1","76.9","76.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-12T23:00:00","66.0","72.0","69.2","76.7","75.0","78.1","76.7","76.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T00:00:00","66.0","72.0","69.2","76.5","75.0","78.1","76.5","76.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T01:00:00","66.0","72.0","69.0","76.2","73.9","78.1","76.2","76.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T02:00:00","66.0","72.0","68.9","76.0","73.9","78.1","76.0","76.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T03:00:00","66.0","72.0","68.8","75.8","73.9","77.2","75.8","75.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T04:00:00","66.0","72.0","68.7","75.6","73.0","77.0","75.6","75.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T05:00:00","66.0","71.6","68.6","75.5","73.0","77.0","75.5","75.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T06:00:00","64.9","71.1","68.4","75.4","73.0","77.0","75.4","75.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T07:00:00","66.0","72.0","68.9","76.3","73.9","78.1","76.2","76.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T08:00:00","66.9","72.0","69.4","78.5","75.0","80.1","78.0","78.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T09:00:00","66.9","73.0","69.5","81.2","77.0","81.0","79.4","79.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T10:00:00","66.9","73.0","69.6","83.2","78.1","82.9","80.6","80.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T11:00:00","66.9","73.0","69.6","84.8","79.0","84.0","81.6","81.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T12:00:00","66.9","73.0","69.5","85.6","80.1","84.0","82.2","82.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T13:00:00","66.9","72.3","69.6","86.2","80.1","84.0","82.6","82.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T14:00:00","66.9","72.0","69.5","86.1","80.1","84.0","82.5","82.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T15:00:00","66.9","72.0","69.5","85.6","80.1","84.0","82.2","82.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T16:00:00","66.9","72.0","69.4","84.7","79.0","82.9","81.5","81.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T17:00:00","66.0","72.0","69.3","83.2","79.0","82.0","80.6","80.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T18:00:00","66.0","72.0","69.1","80.5","77.4","81.0","79.2","79.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T19:00:00","66.0","72.0","69.0","78.0","75.9","79.0","77.8","77.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T20:00:00","66.0","72.0","69.1","77.2","75.9","79.0","77.2","77.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T21:00:00","66.0","72.0","69.2","77.0","75.0","78.1","77.0","77.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T22:00:00","66.9","72.0","69.3","76.9","75.0","78.1","76.9","76.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-13T23:00:00","66.0","72.0","69.2","76.7","75.0","78.1","76.7","76.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T00:00:00","66.0","72.0","69.3","76.6","75.0","78.1","76.6","76.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T01:00:00","66.0","72.0","69.1","76.3","73.9","78.1","76.3","76.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T02:00:00","66.0","72.0","69.0","76.0","73.9","78.1","76.0","76.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T03:00:00","66.0","72.0","68.9","75.8","73.9","77.4","75.8","75.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T04:00:00","66.0","72.0","68.8","75.7","73.0","77.0","75.7","75.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T05:00:00","66.0","72.0","68.7","75.5","73.0","77.0","75.5","75.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T06:00:00","64.9","72.0","68.5","75.5","73.0","77.0","75.5","75.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T07:00:00","66.0","72.0","69.0","76.3","73.9","78.1","76.3","76.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T08:00:00","66.9","72.0","69.4","78.6","75.0","80.1","78.0","78.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T09:00:00","66.9","73.0","69.6","81.2","77.0","81.0","79.4","79.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T10:00:00","66.9","73.0","69.7","83.3","78.1","82.9","80.6","80.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T11:00:00","66.9","73.0","69.7","84.9","79.0","84.0","81.6","81.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T12:00:00","66.9","73.0","69.6","85.7","80.1","84.0","82.2","82.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T13:00:00","66.9","72.3","69.7","86.2","80.1","84.0","82.6","82.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T14:00:00","66.9","72.7","69.6","86.1","80.1","84.0","82.5","82.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T15:00:00","66.9","72.3","69.5","85.7","80.1","84.0","82.2","82.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T16:00:00","66.9","72.0","69.5","84.7","79.0","82.9","81.5","81.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T17:00:00","66.0","72.0","69.4","83.2","79.0","82.0","80.6","80.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T18:00:00","66.9","72.0","69.2","80.5","77.0","81.0","79.2","79.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T19:00:00","66.0","72.0","69.1","78.0","75.9","79.0","77.9","77.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T20:00:00","66.0","72.0","69.2","77.3","75.9","79.0","77.3","77.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T21:00:00","66.0","72.0","69.3","77.1","75.0","78.1","77.1","77.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T22:00:00","66.9","72.0","69.4","76.9","75.0","78.1","76.9","76.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-14T23:00:00","66.0","72.0","69.3","76.8","75.0","78.1","76.8","76.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T00:00:00","66.0","72.0","69.4","76.6","75.0","78.1","76.6","76.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T01:00:00","66.0","72.0","69.2","76.3","73.9","78.1","76.3","76.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T02:00:00","66.0","72.0","69.0","76.1","73.9","78.1","76.1","76.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T03:00:00","66.0","72.0","69.0","75.9","73.9","77.5","75.9","75.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T04:00:00","66.0","72.0","68.8","75.7","73.0","77.0","75.7","75.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T05:00:00","66.0","72.0","68.8","75.6","73.0","77.0","75.6","75.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T06:00:00","64.9","72.0","68.5","75.6","73.0","77.0","75.6","75.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T07:00:00","66.0","72.0","69.0","76.3","73.9","78.1","76.3","76.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T08:00:00","66.9","72.0","69.5","78.7","75.2","80.1","78.1","78.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T09:00:00","66.9","73.0","69.6","81.4","77.0","81.0","79.5","79.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T10:00:00","66.9","73.0","69.7","83.3","78.1","82.9","80.6","80.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T11:00:00","66.9","73.0","69.8","84.9","79.0","84.0","81.6","81.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T12:00:00","66.9","73.0","69.7","85.8","80.1","84.0","82.2","82.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T13:00:00","66.9","73.0","69.7","86.3","80.1","84.0","82.6","82.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T14:00:00","66.9","73.0","69.7","86.2","80.1","84.0","82.5","82.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T15:00:00","66.9","73.0","69.6","85.7","80.1","84.0","82.2","82.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T16:00:00","66.9","72.0","69.5","84.8","79.0","82.9","81.5","81.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T17:00:00","66.0","72.0","69.4","83.2","79.0","82.0","80.6","80.6"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T18:00:00","66.9","72.0","69.3","80.6","77.4","81.0","79.3","79.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T19:00:00","66.0","72.0","69.2","78.1","75.9","79.0","77.9","77.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T20:00:00","66.0","72.0","69.3","77.4","75.9","79.0","77.3","77.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T21:00:00","66.0","72.0","69.4","77.2","75.9","78.4","77.1","77.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T22:00:00","66.9","72.0","69.5","77.0","75.0","78.1","77.0","77.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-15T23:00:00","66.0","72.0","69.4","76.9","75.0","78.1","76.9","76.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-16T00:00:00","66.0","72.0","69.4","76.7","75.0","78.1","76.7","76.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-16T01:00:00","66.0","72.0","69.2","76.4","74.7","78.1","76.4","76.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-16T02:00:00","66.0","72.0","69.1","76.1","73.9","78.1","76.1","76.1"
